wCount,wRows,wCols,wChls,yRows,yCols,vStride,hStride,ForLoopConvolution,UnrolledInputConvolution,UnrolledInputChlMajInputConvolution,UnrolledOutputConvolution,UnrolledInputImplicitInPaddingConvolution,UnrolledInputExplicitOutPaddingConvolution,UnrolledInputExplicitPaddingConvolution,PartiallyUnrolledInputImplicitInPaddingConvolution,PartiallyUnrolledInputExplicitOutPaddingConvolution,PartiallyUnrolledInputExplicitPaddingConvolution
32,3,3,32,128,128,1,1,135.825,9.52075,10.184,5.58111,10.112,6.39873,8.52203,6.82568,4.09918,4.26271
64,3,3,32,128,128,1,1,270.8,10.7255,10.9022,11.4227,10.3633,7.78462,10.2959,7.64091,5.10918,5.27158
128,3,3,32,128,128,1,1,540.2,12.595,10.9304,27,11.7744,8.13548,10.3143,10.5958,8.58136,9.12
256,3,3,32,128,128,1,1,1086,14.5029,13.0667,55.7333,13.9889,11.34,13.3658,19.35,14.9353,17.0433
512,3,3,32,128,128,1,1,2192,21.6,19.6769,116.92,21.1667,18.8074,20.752,27.8333,19.3462,26.5263
32,3,3,64,128,128,1,1,289.1,15.1088,16.9067,6.55195,23.4,13.5865,20.152,8.92105,4.8835,4.9604
64,3,3,64,128,128,1,1,569.4,15.5121,19.6962,12.65,25.18,13.8649,21.8957,12.525,7.21857,7.3087
128,3,3,64,128,128,1,1,1131.2,16.7833,19.8077,27.5421,28.6222,15.3182,24.3143,18.25,11.4682,11.8674
256,3,3,64,128,128,1,1,2268.1,22.0391,24.0667,56.3556,27.2947,20.544,26.3947,28.1111,13.6838,18.5185
512,3,3,64,128,128,1,1,4530.3,33.54,35.4933,120.38,38.0214,32.275,40.0231,44.6,27.7833,33.0187
32,3,3,128,128,128,1,1,575.2,37.4643,36.4714,6.94583,47.4727,26.9947,42.4417,20.624,7.27681,7.28261
64,3,3,128,128,128,1,1,1149.2,33.5333,36.2214,14.2444,50.17,29.4882,44.3333,25.71,10.4542,10.5208
128,3,3,128,128,128,1,1,2302.6,37.2,38.8846,29.5412,52.14,29.3444,49.6091,39.3,12.278,13.3263
256,3,3,128,128,128,1,1,4703,46.9727,47.4545,58.4667,60.0889,41.1615,58.3444,41.725,20.216,22.8318
512,3,3,128,128,128,1,1,9518.7,68.1375,67.5625,119.9,80.8286,62.2222,74.3571,62.0111,47.6273,51.2
32,3,3,256,128,128,1,1,1172.3,62.9125,78.1429,9.59057,100.017,59.6444,90.7167,43.2083,12.53,12.439
64,3,3,256,128,128,1,1,2378.4,60.2222,79.0429,18.2357,90.15,57.4111,85.45,54.44,15.3333,16.0125
128,3,3,256,128,128,1,1,4764.2,68.675,90.05,35.9857,114.1,64.125,105.14,56.5667,24.9524,25.695
256,3,3,256,128,128,1,1,9414.4,86.0167,99.65,66.7125,134.475,85.4833,127.5,73.4286,47.6273,49.2091
512,3,3,256,128,128,1,1,19017.4,125.275,141.825,132.45,168.967,133.725,164.475,106.04,87.0833,86.9167
32,3,3,512,128,128,1,1,2333.7,107.28,137.65,15.1,178.467,116.34,168.933,91,44.725,45.075
64,3,3,512,128,128,1,1,4690,118.36,153.275,26.5158,198.1,122.26,177.233,90.2333,46.7182,48.0364
128,3,3,512,128,128,1,1,9367.2,143.275,183.133,51.23,215.033,145.4,201,117.16,73.1143,72.2571
256,3,3,512,128,128,1,1,18894.3,180.3,217.933,91.6833,258.3,188.667,238.133,148.125,108.74,112.96
512,3,3,512,128,128,1,1,37784.1,235.033,258.65,179.733,303.6,268.45,316.8,261.6,188.5,192.033
32,3,3,3,256,256,1,1,63.2875,2.63632,2.29495,26.9211,2.46305,2.08417,2.36698,5.54505,4.22773,4.76762
64,3,3,3,256,256,1,1,126.75,4.20252,4.13388,57.0444,4.2,3.69926,3.8053,9.44528,7.25072,7.96508
128,3,3,3,256,256,1,1,252.45,7.00694,7.25143,116.76,7.31449,6.94583,7.45588,29.8353,21.9348,28.7556
256,3,3,3,256,256,1,1,505.6,18.7593,18.8148,234.467,18.7556,18.6741,18.9556,86.35,80.8429,89.15
512,3,3,3,256,256,1,1,1024.8,33.5467,33.7933,453.25,33.52,33.8933,34.4467,167.367,165.125,166.7
